Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,146340.5625000000,196253.7500000000,178766.2500000000,148999.8437500000,119637.2421875000,151711.6875000000,134025.0156250000,144273.6093750000,,,
0.0040000000,0,146686.6250000000,194404.6250000000,180297.5468750000,149479.1562500000,119957.8750000000,152030.4375000000,134330.9218750000,144537.5312500000,,,
0.0079999999,0,146688.2812500000,192719.8750000000,180966.0156250000,149478.9687500000,119956.7968750000,152036.9375000000,134332.1875000000,144564.0000000000,,,
0.0119999999,0,146335.3906250000,193502.0156250000,179717.0156250000,148975.9218750000,119627.6093750000,151717.5937500000,134018.2343750000,144305.5000000000,,,
0.0159999998,0,146126.9843750000,195725.1406250000,178366.8750000000,148689.2500000000,119429.9062500000,151520.4531250000,133825.9687500000,144131.8750000000,,,
0.0199999998,0,146347.0312500000,196355.3281250000,178798.2968750000,149005.1250000000,119634.2656250000,151718.5000000000,134019.2812500000,144279.4687500000,,,
0.0240000000,0,146700.1406250000,194422.7968750000,180304.5000000000,149489.8750000000,119970.8828125000,152052.1093750000,134344.2500000000,144553.0625000000,,,
0.0279999999,0,146706.4687500000,192632.9531250000,180966.5468750000,149494.5156250000,119982.2812500000,152060.6406250000,134358.9687500000,144587.5312500000,,,
0.0319999999,0,146344.6093750000,193438.7343750000,179739.1093750000,148987.1093750000,119647.0546875000,151735.9843750000,134039.0937500000,144326.2343750000,,,
0.0359999998,0,146130.2343750000,195785.9375000000,178411.0156250000,148699.3750000000,119443.3203125000,151531.6093750000,133842.2812500000,144152.1718750000,,,
0.0399999998,0,146348.6875000000,196470.6093750000,178824.0781250000,149005.7968750000,119646.2265625000,151726.5156250000,134032.2343750000,144296.6718750000,,,
0.0440000000,0,146710.7968750000,194454.6562500000,180302.4843750000,149495.4062500000,119990.7578125000,152066.0625000000,134363.3750000000,144568.6406250000,,,
0.0480000000,0,146719.2187500000,192568.7968750000,180963.2500000000,149505.1250000000,120000.3828125000,152078.4062500000,134378.2656250000,144599.8125000000,,,
0.0519999999,0,146344.9062500000,193390.5937500000,179753.8750000000,148990.9062500000,119648.9609375000,151736.2343750000,134043.1250000000,144327.7500000000,,,
0.0559999999,0,146108.9062500000,195830.6875000000,178424.6250000000,148681.8593750000,119423.6562500000,151514.8125000000,133828.1406250000,144134.2656250000,,,
0.0599999998,0,146328.2343750000,196554.5312500000,178824.0000000000,148991.9843750000,119627.5859375000,151711.8750000000,134021.1250000000,144274.5937500000,,,
0.0639999998,0,146700.4843750000,194471.7968750000,180280.1250000000,149493.8750000000,119982.9531250000,152059.5000000000,134360.4843750000,144553.2031250000,,,
0.0680000000,0,146713.3437500000,192493.0468750000,180935.2968750000,149512.4687500000,119999.2031250000,152083.6250000000,134381.1875000000,144593.8593750000,,,
0.0719999999,0,146339.0156250000,193323.4843750000,179751.4531250000,149001.2343750000,119649.1484375000,151742.5156250000,134051.0312500000,144327.7500000000,,,
0.0759999999,0,146106.7656250000,195851.9062500000,178440.7187500000,148691.4218750000,119426.9296875000,151520.1250000000,133838.8906250000,144137.8593750000,,,
0.0799999998,0,146330.0000000000,196626.1406250000,178835.4218750000,148995.9531250000,119634.1796875000,151715.0468750000,134031.5000000000,144276.6093750000,,,
0.0839999998,0,146708.1875000000,194504.3593750000,180280.7812500000,149491.4062500000,119993.0625000000,152055.8750000000,134370.8281250000,144551.4843750000,,,
0.0880000000,0,146733.1406250000,192471.5312500000,180943.4062500000,149514.7187500000,120016.9375000000,152077.5781250000,134395.5625000000,144597.9843750000,,,
0.0919999999,0,146358.7187500000,193297.7343750000,179769.4218750000,149001.2656250000,119661.7812500000,151734.0937500000,134058.2500000000,144331.5625000000,,,
0.0959999999,0,146123.2500000000,195872.3437500000,178457.9531250000,148694.3593750000,119433.3359375000,151517.5468750000,133838.6875000000,144144.1562500000,,,
0.0999999999,0,146338.5468750000,196679.7656250000,178837.9218750000,149000.7031250000,119632.8671875000,151714.3125000000,134024.0781250000,144281.3593750000,,,
0.1039999998,0,146720.5781250000,194533.6718750000,180272.6875000000,149507.7656250000,119996.5781250000,152069.3437500000,134367.2968750000,144562.7968750000,,,
0.1079999998,0,146743.9687500000,192438.5468750000,180933.7968750000,149526.3125000000,120021.3359375000,152098.7343750000,134392.8281250000,144609.7968750000,,,
0.1120000000,0,146358.6718750000,193251.6562500000,179769.1093750000,149006.0156250000,119658.9921875000,151746.6406250000,134049.2656250000,144336.4218750000,,,
0.1159999999,0,146111.0468750000,195871.3906250000,178459.5468750000,148690.4531250000,119421.0781250000,151514.8906250000,133824.2187500000,144138.8750000000,,,
0.1199999999,0,146326.8281250000,196716.5312500000,178834.5468750000,148996.8593750000,119624.8750000000,151711.7656250000,134018.7656250000,144273.6875000000,,,
0.1239999998,0,146707.1718750000,194532.8906250000,180258.2031250000,149499.4531250000,119989.8203125000,152067.3281250000,134370.4531250000,144553.4062500000,,,
0.1279999998,1,146724.6093750000,192386.8125000000,180916.0468750000,149519.5156250000,120007.9453125000,152089.1250000000,134396.5781250000,144593.9843750000,,,
0.1319999998,1,146345.2812500000,193188.0937500000,179763.1250000000,148994.8593750000,119651.8046875000,151747.7656250000,134063.0000000000,144326.8437500000,,,
0.1359999997,1,146107.0468750000,195846.7187500000,178463.1093750000,148679.7812500000,119423.7343750000,151523.5000000000,133845.2500000000,144137.6718750000,,,
0.1399999997,1,146322.1875000000,196738.7500000000,178833.2031250000,148976.4218750000,119626.1328125000,151717.2968750000,134033.7031250000,144272.7968750000,,,
0.1439999996,1,146706.5000000000,194564.1718750000,180247.7500000000,149487.9843750000,119992.6328125000,152076.9062500000,134381.0781250000,144554.0000000000,,,
0.1479999996,1,146735.4218750000,192383.7187500000,180914.9218750000,149511.7500000000,120023.6406250000,152111.7968750000,134414.8437500000,144605.3437500000,,,
0.1519999998,1,146353.7656250000,193163.0625000000,179769.2031250000,148993.0625000000,119662.4765625000,151762.4687500000,134070.8750000000,144337.9218750000,,,
0.1559999997,1,146099.6250000000,195842.0312500000,178458.8125000000,148663.0937500000,119416.6328125000,151519.7812500000,133833.5781250000,144132.9687500000,,,
