Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,203967.1093750000,215748.6406250000,225000.0000000000,202429.9687500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0040000000,0,225000.0000000000,218757.9375000000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0079999999,0,225000.0000000000,220093.7656250000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0119999999,0,218308.5156250000,217842.9531250000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0159999998,0,199560.2343750000,215127.2812500000,225000.0000000000,193836.2500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0199999998,0,203773.1406250000,215687.4843750000,225000.0000000000,202036.4531250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0240000000,0,225000.0000000000,218703.9218750000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0279999999,0,225000.0000000000,220066.5312500000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0319999999,0,218432.3125000000,217831.9375000000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0359999998,0,199577.5937500000,215102.7656250000,225000.0000000000,193936.4843750000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0399999998,0,203626.8437500000,215641.0000000000,225000.0000000000,201695.8750000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0440000000,0,224874.0156250000,218665.8125000000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0480000000,0,225000.0000000000,220056.1875000000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0519999999,0,218575.3906250000,217840.1875000000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0559999999,0,199615.1406250000,215092.4843750000,225000.0000000000,194064.5781250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0599999998,0,203488.1250000000,215607.6250000000,225000.0000000000,201365.0781250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0639999998,0,224732.3750000000,218630.7968750000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0680000000,0,225000.0000000000,220048.5156250000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0719999999,0,218717.0625000000,217848.0468750000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0759999999,0,199663.7812500000,215089.0000000000,225000.0000000000,194210.7656250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0799999998,0,203367.5625000000,215583.2812500000,225000.0000000000,201067.7031250000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0839999998,0,224602.6562500000,218608.7031250000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0880000000,0,225000.0000000000,220048.1875000000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0919999999,0,218862.7656250000,217861.4687500000,225000.0000000000,225000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
0.0959999999,0,199693.7656250000,215083.1718750000,225000.0000000000,194375.3750000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,
