Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,147552.5781250000,196194.3593750000,156553.9375000000,151122.7343750000,119910.6406250000,152048.0625000000,132876.7656250000,144596.6406250000,,,
0.0040000000,0,147807.0625000000,194182.8906250000,157418.3906250000,151448.5468750000,120156.4375000000,152287.2343750000,133114.7187500000,144809.1093750000,,,
0.0079999999,0,147532.0781250000,194050.1718750000,157031.3437500000,151110.5312500000,119894.9453125000,152031.6250000000,132874.5312500000,144641.5937500000,,,
0.0119999999,0,147118.9375000000,195907.1250000000,155853.7500000000,150586.2343750000,119497.6562500000,151643.5156250000,132498.4375000000,144333.2500000000,,,
0.0159999998,0,147150.1406250000,197270.8125000000,155654.8593750000,150626.1406250000,119522.9531250000,151666.2343750000,132520.0312500000,144324.3437500000,,,
0.0199999998,0,147575.6093750000,196213.2500000000,156574.4062500000,151149.2031250000,119930.3281250000,152062.7187500000,132903.7500000000,144613.4062500000,,,
0.0240000000,0,147807.6875000000,194241.7968750000,157435.4687500000,151452.7031250000,120152.7578125000,152286.4375000000,133117.8437500000,144807.3593750000,,,
0.0279999999,0,147515.4531250000,194074.7187500000,157025.7031250000,151092.4531250000,119872.7421875000,152023.0156250000,132856.7031250000,144622.0781250000,,,
0.0319999999,0,147103.0312500000,195849.2656250000,155829.2812500000,150566.8750000000,119480.3281250000,151645.5156250000,132484.5625000000,144315.5781250000,,,
0.0359999998,0,147130.3750000000,197165.9375000000,155618.8593750000,150601.9218750000,119505.8671875000,151669.0937500000,132505.9218750000,144308.3906250000,,,
0.0399999998,0,147548.1718750000,196169.8750000000,156550.9531250000,151124.4218750000,119909.8046875000,152060.1875000000,132882.3906250000,144597.5625000000,,,
0.0440000000,0,147789.1718750000,194287.4218750000,157432.6562500000,151438.8906250000,120142.9140625000,152287.0000000000,133105.6093750000,144798.6250000000,,,
0.0480000000,0,147518.9218750000,194121.5312500000,157038.1562500000,151092.2812500000,119883.7890625000,152033.6093750000,132864.6562500000,144625.0312500000,,,
0.0519999999,0,147122.6406250000,195814.4218750000,155832.0937500000,150576.6406250000,119503.6640625000,151659.0312500000,132502.0781250000,144325.6093750000,,,
0.0559999999,0,147148.6406250000,197089.0937500000,155612.0312500000,150615.3593750000,119524.6953125000,151672.5312500000,132518.0156250000,144314.2031250000,,,
0.0599999998,0,147556.2187500000,196148.9062500000,156550.6718750000,151133.1406250000,119915.3593750000,152051.3437500000,132888.6406250000,144597.7500000000,,,
0.0639999998,0,147781.1875000000,194345.6562500000,157442.2343750000,151434.4375000000,120134.0937500000,152271.2812500000,133103.5625000000,144791.1875000000,,,
0.0680000000,0,147505.3125000000,194168.5781250000,157042.0156250000,151087.8281250000,119874.2421875000,152027.2187500000,132861.9218750000,144618.0000000000,,,
0.0719999999,0,147100.5156250000,195772.6406250000,155815.8125000000,150567.8593750000,119488.6484375000,151653.4843750000,132494.7343750000,144313.4062500000,,,
0.0759999999,0,147119.3437500000,197000.9375000000,155577.2656250000,150599.7031250000,119499.9375000000,151664.5312500000,132499.6406250000,144297.6875000000,,,
0.0799999998,0,147520.2812500000,196117.1718750000,156524.7812500000,151109.5937500000,119880.5703125000,152036.2343750000,132857.3906250000,144574.9531250000,,,
0.0839999998,0,147760.1718750000,194396.1093750000,157449.1250000000,151424.4218750000,120107.9687500000,152259.2656250000,133077.6562500000,144776.0937500000,,,
0.0880000000,0,147500.9687500000,194220.8750000000,157056.6093750000,151089.5781250000,119857.6953125000,152020.8906250000,132844.1718750000,144611.4218750000,,,
0.0919999999,0,147113.2812500000,195741.5781250000,155804.6875000000,150580.0156250000,119488.2968750000,151662.8437500000,132493.5312500000,144317.8125000000,,,
0.0959999999,0,147135.8125000000,196913.9531250000,155556.4843750000,150615.8281250000,119507.9296875000,151673.8750000000,132505.9218750000,144311.6093750000,,,
0.0999999999,0,147525.2187500000,196085.7656250000,156520.7656250000,151119.6406250000,119878.9609375000,152027.5000000000,132855.2500000000,144582.6406250000,,,
0.1039999998,0,147759.1093750000,194445.1093750000,157468.5937500000,151429.7343750000,120103.1171875000,152243.5000000000,133078.3281250000,144776.1875000000,,,
0.1079999998,0,147518.5312500000,194268.3437500000,157098.1875000000,151110.1562500000,119874.3984375000,152018.8593750000,132862.3281250000,144620.4062500000,,,
0.1120000000,0,147145.9531250000,195689.5468750000,155837.0312500000,150606.8281250000,119519.4687500000,151668.6718750000,132516.8906250000,144330.4375000000,,,
0.1159999999,0,147162.6093750000,196806.1406250000,155568.8750000000,150633.2500000000,119534.4296875000,151676.6406250000,132527.1406250000,144313.6250000000,,,
0.1199999999,0,147552.0625000000,196047.7031250000,156548.9687500000,151141.6875000000,119908.7890625000,152035.4375000000,132881.4531250000,144592.3281250000,,,
0.1239999998,0,147786.1093750000,194522.7812500000,157519.6718750000,151449.7500000000,120135.1093750000,152254.1406250000,133101.0781250000,144793.2500000000,,,
0.1279999998,1,147542.4375000000,194340.7968750000,157145.4218750000,151130.1875000000,119905.2500000000,152032.7187500000,132885.0781250000,144636.1562500000,,,
0.1319999998,1,147161.2968750000,195652.9843750000,155852.0000000000,150620.1718750000,119544.2187500000,151683.7968750000,132540.8750000000,144341.5156250000,,,
0.1359999997,1,147165.3437500000,196715.1093750000,155566.5625000000,150632.4843750000,119544.1953125000,151682.1093750000,132540.0625000000,144321.7187500000,,,
0.1399999997,1,147531.0156250000,196040.5625000000,156552.7031250000,151116.9062500000,119890.2265625000,152019.6406250000,132868.2812500000,144586.5625000000,,,
0.1439999996,1,147761.4687500000,194612.9062500000,157532.4843750000,151424.9062500000,120109.3125000000,152240.9375000000,133080.3437500000,144785.5312500000,,,
0.1479999996,1,147529.4531250000,194418.1562500000,157143.3750000000,151109.8593750000,119889.9062500000,152035.2187500000,132871.6718750000,144630.3906250000,,,
0.1519999998,1,147158.7500000000,195616.8593750000,155824.9375000000,150609.5781250000,119539.4218750000,151696.7187500000,132535.2031250000,144339.7187500000,,,
0.1559999997,1,147159.0937500000,196623.6562500000,155529.4062500000,150621.1875000000,119538.8046875000,151693.9375000000,132525.2500000000,144318.3437500000,,,
0.1599999997,1,147516.0468750000,196019.0000000000,156533.0156250000,151096.3593750000,119880.3593750000,152025.1093750000,132843.6406250000,144581.7812500000,,,
0.1639999996,1,147745.8281250000,194695.6562500000,157533.9687500000,151407.8437500000,120096.7031250000,152240.5156250000,133056.5781250000,144781.6093750000,,,
0.1679999996,1,147531.1718750000,194489.6250000000,157146.7031250000,151108.2812500000,119893.7109375000,152046.8125000000,132868.5781250000,144638.8125000000,,,
0.1719999998,1,147177.1718750000,195587.2656250000,155808.9062500000,150616.2031250000,119558.6484375000,151720.1406250000,132548.4375000000,144359.7500000000,,,
0.1759999997,1,147169.6093750000,196550.9062500000,155498.2500000000,150611.6875000000,119545.4531250000,151704.6093750000,132533.8593750000,144331.6250000000,,,
0.1799999997,1,147515.9687500000,196019.7031250000,156515.5000000000,151083.2500000000,119873.7812500000,152022.4218750000,132847.8750000000,144585.9218750000,,,
0.1839999997,1,147747.5937500000,194774.1562500000,157547.2656250000,151397.7968750000,120093.7265625000,152243.1718750000,133066.3125000000,144786.0312500000,,,
0.1879999996,1,147540.0468750000,194554.7812500000,157172.5937500000,151109.7812500000,119896.6406250000,152057.5156250000,132880.6250000000,144647.2343750000,,,
0.1919999996,1,147190.9062500000,195560.6406250000,155820.5625000000,150622.5781250000,119567.3437500000,151738.9218750000,132562.5625000000,144375.0156250000,,,
0.1959999998,1,147185.5625000000,196481.8125000000,155507.7343750000,150628.6718750000,119557.7656250000,151729.3437500000,132551.1875000000,144351.8906250000,,,
0.1999999997,1,147533.4531250000,196002.1250000000,156542.0000000000,151108.5468750000,119888.6718750000,152049.0000000000,132866.2968750000,144609.1406250000,,,
0.2039999997,1,147766.2968750000,194830.6718750000,157584.7031250000,151425.5468750000,120114.6718750000,152264.8125000000,133082.4062500000,144808.1093750000,,,
0.2079999996,1,147569.5000000000,194615.3750000000,157210.8437500000,151139.7968750000,119931.5312500000,152078.2187500000,132906.2656250000,144670.2968750000,,,
0.2119999996,1,147218.5000000000,195562.1093750000,155840.4687500000,150646.1250000000,119599.2578125000,151747.4218750000,132586.8593750000,144387.0312500000,,,
0.2159999998,1,147203.5625000000,196438.3437500000,155503.9062500000,150642.4062500000,119579.1718750000,151721.1875000000,132568.5781250000,144354.1250000000,,,
0.2199999997,1,147536.6093750000,195987.1093750000,156532.7500000000,151105.6406250000,119891.2187500000,152024.2812500000,132867.9062500000,144600.2968750000,,,
0.2239999997,1,147755.5625000000,194866.6406250000,157581.2500000000,151412.8437500000,120098.5781250000,152232.4218750000,133071.8906250000,144788.6406250000,,,
0.2279999997,1,147541.8281250000,194642.9218750000,157204.2187500000,151118.4375000000,119899.5312500000,152044.2500000000,132881.8281250000,144640.0156250000,,,
0.2319999996,1,147188.2031250000,195526.9687500000,155818.7187500000,150627.2968750000,119568.1718750000,151728.4062500000,132561.1718750000,144358.9531250000,,,
0.2359999996,1,147172.2968750000,196365.8437500000,155469.0156250000,150627.0000000000,119549.2656250000,151712.3593750000,132541.0781250000,144329.0468750000,,,
0.2399999998,1,147506.0156250000,195947.9687500000,156507.5312500000,151095.5312500000,119864.5312500000,152017.2500000000,132842.9687500000,144580.9531250000,,,
0.2439999997,1,147744.8906250000,194874.2656250000,157584.6093750000,151423.4375000000,120094.2890625000,152244.2500000000,133069.2031250000,144790.4375000000,,,
0.2479999997,1,147551.1875000000,194659.1718750000,157229.3125000000,151146.5468750000,119916.5390625000,152072.5781250000,132901.4843750000,144659.2968750000,,,
0.2519999996,1,147200.4843750000,195505.4843750000,155833.3593750000,150653.8593750000,119588.8828125000,151747.9843750000,132585.6093750000,144373.3593750000,,,
0.2559999996,2,147173.7343750000,196327.8906250000,155464.6875000000,150634.6562500000,119559.7812500000,151716.7656250000,132558.9531250000,144329.5000000000,,,
0.2599999995,2,147496.4062500000,195930.6406250000,156493.4531250000,151095.5937500000,119862.3828125000,152013.1718750000,132850.7187500000,144570.2500000000,,,
0.2639999995,2,147722.7343750000,194889.4687500000,157566.7656250000,151407.0156250000,120074.2265625000,152224.1250000000,133058.0468750000,144765.6250000000,,,
0.2679999995,2,147537.5000000000,194670.2812500000,157220.8125000000,151136.8437500000,119901.2265625000,152057.0468750000,132889.0156250000,144638.8906250000,,,
