Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,150676.4687500000,147654.3593750000,169175.1875000000,109028.4062500000,138148.7500000000,166351.6406250000,157146.6562500000,151964.9375000000,,,
0.0040000000,0,150122.7031250000,147098.2343750000,168622.1562500000,108475.2031250000,137593.0468750000,165798.7812500000,156595.3281250000,151422.8125000000,,,
0.0079999999,0,150559.7812500000,147476.6093750000,169059.2031250000,108883.9375000000,138034.6718750000,166191.2968750000,157015.7031250000,151771.7500000000,,,
0.0119999999,0,151419.5937500000,148296.1718750000,169916.3750000000,109718.7500000000,138884.7187500000,167018.3593750000,157860.5156250000,152563.6093750000,,,
0.0159999998,0,151523.6093750000,148431.5625000000,170012.8281250000,109835.6406250000,138982.9375000000,167144.7187500000,157967.3281250000,152710.8906250000,,,
0.0199999998,0,150700.8750000000,147671.5625000000,169191.3281250000,109027.0390625000,138151.9218750000,166369.0312500000,157160.7343750000,151981.6875000000,,,
0.0240000000,0,150141.6250000000,147106.4218750000,168627.2656250000,108460.7187500000,137588.5156250000,165811.0468750000,156604.5000000000,151422.8750000000,,,
0.0279999999,0,150573.8906250000,147478.3906250000,169051.6406250000,108866.0234375000,138031.5312500000,166196.9062500000,157022.0312500000,151773.3281250000,,,
0.0319999999,0,151433.7656250000,148297.9687500000,169910.4218750000,109718.3515625000,138889.9218750000,167022.8906250000,157871.5468750000,152566.8593750000,,,
0.0359999998,0,151535.7968750000,148437.9531250000,170021.2812500000,109838.7031250000,138982.1875000000,167151.1875000000,157978.5937500000,152708.4843750000,,,
0.0399999998,0,150721.5000000000,147689.8750000000,169214.0937500000,109044.6328125000,138167.6093750000,166385.1718750000,157178.1406250000,151997.7500000000,,,
0.0440000000,0,150148.0468750000,147116.2031250000,168637.2031250000,108469.5156250000,137599.4375000000,165810.7031250000,156608.3906250000,151446.2343750000,,,
0.0480000000,0,150572.6875000000,147488.5000000000,169058.3906250000,108879.7812500000,138032.5625000000,166190.9843750000,157023.7500000000,151784.7500000000,,,
0.0519999999,0,151427.5937500000,148296.6250000000,169916.3750000000,109726.1796875000,138893.3281250000,167010.4687500000,157868.8593750000,152570.3437500000,,,
0.0559999999,0,151534.9531250000,148430.5937500000,170026.2187500000,109848.7578125000,138998.4218750000,167142.0312500000,157984.3906250000,152718.5937500000,,,
0.0599999998,0,150713.9375000000,147680.7343750000,169206.3281250000,109049.2421875000,138174.9062500000,166375.5468750000,157181.0625000000,152001.3125000000,,,
0.0639999998,0,150125.4062500000,147097.8281250000,168619.4843750000,108466.0781250000,137584.5937500000,165792.8281250000,156598.0625000000,151428.4687500000,,,
0.0680000000,0,150546.7343750000,147462.8281250000,169037.4531250000,108864.6328125000,138008.4218750000,166169.5468750000,157004.6250000000,151769.8125000000,,,
0.0719999999,0,151413.3437500000,148286.7187500000,169901.4375000000,109716.6562500000,138880.1406250000,167001.5468750000,157861.6718750000,152567.6718750000,,,
0.0759999999,0,151535.5156250000,148443.0937500000,170027.2968750000,109850.6875000000,139002.4218750000,167150.5625000000,157996.2187500000,152729.2343750000,,,
0.0799999998,0,150719.8906250000,147694.8906250000,169218.5468750000,109057.4531250000,138180.4843750000,166389.3906250000,157195.4687500000,152014.5156250000,,,
0.0839999998,0,150129.7500000000,147111.4843750000,168634.2812500000,108459.8281250000,137592.7343750000,165805.7343750000,156606.3750000000,151438.8281250000,,,
0.0880000000,0,150544.7187500000,147462.8593750000,169041.2500000000,108852.8281250000,138007.7656250000,166175.2343750000,157009.1875000000,151758.8125000000,,,
0.0919999999,0,151413.6406250000,148286.9062500000,169909.8125000000,109712.6406250000,138884.4218750000,167006.5000000000,157870.1250000000,152560.4531250000,,,
0.0959999999,0,151542.3125000000,148445.7500000000,170043.7343750000,109853.0468750000,139011.6093750000,167155.8593750000,158004.0156250000,152726.1875000000,,,
0.0999999999,0,150726.6562500000,147693.6875000000,169230.4062500000,109054.5000000000,138182.6875000000,166389.7656250000,157205.9218750000,152006.4375000000,,,
0.1039999998,0,150137.9062500000,147111.2656250000,168641.9843750000,108465.4375000000,137591.0312500000,165806.3281250000,156622.2187500000,151433.5937500000,,,
0.1079999998,0,150542.1093750000,147465.4843750000,169033.5937500000,108855.1875000000,138009.0000000000,166167.2656250000,157011.3906250000,151761.2812500000,,,
0.1120000000,0,151406.9375000000,148297.1875000000,169896.1093750000,109708.3203125000,138872.9687500000,166996.3906250000,157861.0625000000,152572.0625000000,,,
0.1159999999,0,151547.5468750000,148457.5781250000,170053.6250000000,109858.2265625000,139015.8281250000,167155.1875000000,158009.5781250000,152742.2812500000,,,
0.1199999999,0,150734.4843750000,147709.1562500000,169244.4375000000,109070.4921875000,138206.5000000000,166393.4062500000,157212.8437500000,152023.7343750000,,,
0.1239999998,0,150129.5625000000,147109.4687500000,168642.5781250000,108467.6328125000,137599.4375000000,165795.1718750000,156616.5156250000,151437.5625000000,,,
0.1279999998,1,150524.6250000000,147459.0937500000,169031.7031250000,108845.0234375000,137998.3906250000,166151.8281250000,156998.5625000000,151753.6406250000,,,
0.1319999998,1,151396.3125000000,148291.6875000000,169890.7656250000,109699.7890625000,138870.9375000000,166992.2656250000,157851.8593750000,152550.6875000000,,,
