Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,127427.6093750000,142831.2500000000,160752.9843750000,143982.3750000000,161279.7968750000,138412.1718750000,150845.8125000000,149276.9687500000,,,
0.0040000000,0,127467.4140625000,142876.5468750000,160822.9375000000,144025.7187500000,161303.2187500000,138435.7500000000,150879.9062500000,149340.2656250000,,,
0.0079999999,0,127525.1093750000,142946.9531250000,160835.9843750000,144097.0937500000,161394.1250000000,138480.1562500000,150906.8906250000,149349.8125000000,,,
0.0119999999,0,127509.5781250000,142924.6093750000,160820.5468750000,144099.4531250000,161402.9687500000,138463.9843750000,150907.3750000000,149301.4531250000,,,
0.0159999998,0,127397.1171875000,142762.4218750000,160739.3437500000,143989.9531250000,161329.1562500000,138361.2656250000,150811.2187500000,149226.6718750000,,,
0.0199999998,0,127306.8828125000,142692.1718750000,160645.3750000000,143903.2656250000,161284.4218750000,138273.0781250000,150717.3437500000,149167.6406250000,,,
0.0240000000,0,127332.7968750000,142732.7812500000,160646.0000000000,143944.0468750000,161328.1093750000,138284.4218750000,150725.7656250000,149166.0312500000,,,
0.0279999999,0,127394.6718750000,142778.7031250000,160709.4531250000,143995.6250000000,161383.1406250000,138329.5781250000,150787.0781250000,149188.1875000000,,,
0.0319999999,0,127392.5781250000,142775.9062500000,160724.3906250000,143981.2343750000,161380.3281250000,138340.3437500000,150792.4375000000,149196.9375000000,,,
0.0359999998,0,127277.1640625000,142681.0937500000,160635.1093750000,143883.5312500000,161305.9062500000,138243.2968750000,150670.2187500000,149159.6562500000,,,
0.0399999998,0,127202.6250000000,142632.8437500000,160598.7343750000,143807.2656250000,161243.5312500000,138163.9375000000,150601.5468750000,149134.3593750000,,,
0.0440000000,0,127253.2421875000,142694.3437500000,160635.1406250000,143853.7031250000,161269.4218750000,138208.7031250000,150650.0156250000,149138.4375000000,,,
0.0480000000,0,127347.8437500000,142776.2031250000,160680.6250000000,143962.4687500000,161304.2968750000,138289.8281250000,150739.8750000000,149178.5000000000,,,
0.0519999999,0,127373.4062500000,142772.9062500000,160729.7343750000,143990.3125000000,161257.8906250000,138310.2187500000,150769.9062500000,149184.2187500000,,,
0.0559999999,0,127264.3437500000,142680.0937500000,160630.1250000000,143878.2500000000,161243.1875000000,138208.8281250000,150661.5468750000,149178.2968750000,,,
0.0599999998,0,127153.0312500000,142549.9375000000,160500.8281250000,143788.0937500000,161203.3906250000,138095.0312500000,150540.9375000000,149024.7031250000,,,
0.0639999998,0,127219.9296875000,142626.9062500000,160558.6406250000,143858.2031250000,161221.2031250000,138149.7187500000,150595.4375000000,149088.7031250000,,,
0.0680000000,0,127344.5703125000,142746.8593750000,160669.8437500000,143992.0468750000,161304.2968750000,138259.7656250000,150723.7031250000,149135.7812500000,,,
0.0719999999,0,127345.9609375000,142757.4218750000,160681.5156250000,143985.7812500000,161302.5156250000,138269.7656250000,150728.0781250000,149174.6718750000,,,
0.0759999999,0,127230.4375000000,142634.5000000000,160596.7031250000,143870.3906250000,161219.1875000000,138168.8125000000,150622.2812500000,149152.2656250000,,,
0.0799999998,0,127161.1328125000,142557.6093750000,160519.3906250000,143766.8593750000,161135.5781250000,138103.3125000000,150545.5000000000,149113.7500000000,,,
0.0839999998,0,127226.9531250000,142635.6875000000,160563.2968750000,143811.2500000000,161153.8125000000,138154.4687500000,150594.9843750000,149118.7656250000,,,
0.0880000000,0,127359.4843750000,142754.1093750000,160681.1562500000,143942.8593750000,161228.3906250000,138264.2500000000,150720.9375000000,149128.9062500000,,,
0.0919999999,0,127390.9687500000,142784.1718750000,160721.9843750000,143969.5468750000,161245.9531250000,138294.7500000000,150745.6093750000,149177.5937500000,,,
