Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,135070.4062500000,105334.9765625000,136179.6406250000,139723.0937500000,106841.2265625000,100716.5859375000,131135.0625000000,126988.9062500000,,,
0.0040000000,0,135218.7812500000,105640.1328125000,136310.6875000000,140101.5937500000,107062.2421875000,101058.1640625000,131377.9218750000,126879.6640625000,,,
0.0079999999,0,137045.9062500000,107737.9921875000,138155.4531250000,142288.5468750000,109036.6406250000,103195.8046875000,133381.1250000000,128247.1093750000,,,
0.0119999999,0,138037.3906250000,108728.1328125000,139175.7968750000,143234.4375000000,110039.8125000000,104168.8046875000,134376.3593750000,129204.9218750000,,,
0.0159999998,0,136821.7031250000,107248.8906250000,137966.3125000000,141640.4531250000,108691.6015625000,102638.2031250000,133001.5937500000,128429.8750000000,,,
0.0199999998,0,135064.1093750000,105333.7421875000,136178.7187500000,139690.4843750000,106834.2265625000,100695.8515625000,131134.7968750000,126978.6875000000,,,
0.0240000000,0,135193.1093750000,105624.2812500000,136286.0937500000,140053.2812500000,107030.6406250000,101016.5390625000,131350.7187500000,126857.1015625000,,,
0.0279999999,0,137013.5312500000,107707.2812500000,138126.6250000000,142261.3750000000,109002.6015625000,103147.7421875000,133346.5468750000,128215.7500000000,,,
0.0319999999,0,137992.7500000000,108663.4921875000,139133.2812500000,143238.2187500000,109995.5312500000,104121.6015625000,134333.9843750000,129157.8203125000,,,
0.0359999998,0,136785.2187500000,107190.1796875000,137930.5000000000,141649.2187500000,108659.0078125000,102607.6015625000,132966.7968750000,128387.8437500000,,,
0.0399999998,0,135048.5156250000,105304.5078125000,136165.0625000000,139711.4062500000,106824.5156250000,100691.1562500000,131122.3281250000,126964.6093750000,,,
0.0440000000,0,135154.5468750000,105566.8828125000,136246.8281250000,140052.2656250000,106994.7031250000,100985.8281250000,131314.6875000000,126827.3593750000,,,
0.0480000000,0,136989.3906250000,107680.6250000000,138095.6406250000,142256.0468750000,108976.3203125000,103144.9765625000,133320.2031250000,128204.8593750000,,,
0.0519999999,0,138058.7812500000,108755.6484375000,139188.0000000000,143305.8125000000,110058.7187500000,104210.6171875000,134391.6406250000,129229.6015625000,,,
0.0559999999,0,136878.5937500000,107313.6953125000,138013.7812500000,141743.4687500000,108746.5312500000,102716.6015625000,133046.2187500000,128487.0312500000,,,
0.0599999998,0,135111.9531250000,105384.1406250000,136221.0781250000,139762.8281250000,106879.7109375000,100758.4296875000,131170.5312500000,127040.0312500000,,,
0.0639999998,0,135172.4375000000,105596.9453125000,136257.4687500000,140057.0312500000,107001.8046875000,100996.6875000000,131315.9062500000,126858.2031250000,,,
0.0680000000,0,136971.9375000000,107671.3671875000,138071.5312500000,142212.7812500000,108948.3671875000,103101.8203125000,133288.9375000000,128190.5390625000,,,
0.0719999999,0,138018.9531250000,108708.2812500000,139147.5000000000,143250.1562500000,110012.1875000000,104139.4375000000,134335.4843750000,129182.2031250000,,,
0.0759999999,0,136874.0781250000,107293.1250000000,138006.7343750000,141751.8750000000,108739.1562500000,102694.4453125000,133028.3281250000,128471.6093750000,,,
0.0799999998,0,135133.2187500000,105391.0625000000,136244.5156250000,139793.5625000000,106904.9843750000,100767.3046875000,131176.4062500000,127051.1640625000,,,
0.0839999998,0,135199.6406250000,105609.4765625000,136292.1250000000,140085.5937500000,107037.2109375000,101011.9765625000,131340.3906250000,126881.7265625000,,,
0.0880000000,0,136971.9062500000,107646.3984375000,138080.0312500000,142222.4375000000,108953.7031250000,103103.2734375000,133291.0312500000,128191.1250000000,,,
0.0919999999,0,138031.2500000000,108705.0078125000,139164.9062500000,143257.2812500000,110029.5390625000,104167.5703125000,134352.4531250000,129191.2187500000,,,
0.0959999999,0,136885.0468750000,107296.7187500000,138018.2656250000,141731.4375000000,108750.5000000000,102714.0312500000,133038.7343750000,128474.5000000000,,,
0.0999999999,0,135129.3281250000,105380.2812500000,136237.4687500000,139746.7031250000,106895.7500000000,100769.0781250000,131170.4218750000,127038.3984375000,,,
0.1039999998,0,135191.4843750000,105597.6484375000,136281.7656250000,140039.6875000000,107024.0703125000,101009.4062500000,131314.9687500000,126867.3515625000,,,
0.1079999998,0,136966.8906250000,107642.2656250000,138077.3281250000,142189.4687500000,108948.4218750000,103096.6953125000,133263.9375000000,128180.1562500000,,,
0.1120000000,0,138031.5156250000,108703.9375000000,139170.2187500000,143253.2031250000,110031.6328125000,104167.0625000000,134337.3281250000,129183.0859375000,,,
0.1159999999,0,136899.3281250000,107321.8515625000,138038.9375000000,141754.4218750000,108771.1250000000,102737.7109375000,133051.6875000000,128481.3671875000,,,
0.1199999999,0,135147.4375000000,105414.0234375000,136268.3906250000,139765.5312500000,106922.3359375000,100786.4296875000,131195.0937500000,127052.8281250000,,,
0.1239999998,0,135161.0156250000,105573.8281250000,136252.4062500000,140019.4531250000,106993.4921875000,100974.8046875000,131289.4843750000,126837.8984375000,,,
0.1279999998,1,136913.1875000000,107595.1953125000,138021.6718750000,142175.5000000000,108893.3828125000,103040.3984375000,133214.7968750000,128125.2500000000,,,
0.1319999998,1,137996.0000000000,108685.7265625000,139132.0468750000,143258.5937500000,109994.9375000000,104129.6953125000,134306.9687500000,129142.3750000000,,,
0.1359999997,1,136877.8593750000,107310.3671875000,138013.6718750000,141756.9375000000,108748.1640625000,102712.6875000000,133026.7968750000,128454.0078125000,,,
0.1399999997,1,135102.7031250000,105376.7109375000,136211.3437500000,139744.7500000000,106874.7500000000,100754.2968750000,131147.0781250000,127008.5703125000,,,
0.1439999996,1,135133.8125000000,105552.6093750000,136221.3906250000,140005.7812500000,106967.3984375000,100952.2421875000,131262.0937500000,126811.2109375000,,,
0.1479999996,1,136919.1406250000,107611.6640625000,138022.3125000000,142165.1718750000,108898.4531250000,103060.7031250000,133221.4218750000,128135.8984375000,,,
0.1519999998,1,138013.7343750000,108714.3984375000,139146.1562500000,143258.3906250000,110015.0312500000,104170.6796875000,134328.1562500000,129162.1718750000,,,
0.1559999997,1,136907.9843750000,107349.3437500000,138043.2812500000,141777.9375000000,108780.9140625000,102764.0781250000,133065.0000000000,128483.6796875000,,,
0.1599999997,1,135126.7343750000,105397.3906250000,136237.3593750000,139756.8125000000,106896.4765625000,100771.0390625000,131170.9843750000,127029.4921875000,,,
0.1639999996,1,135135.4218750000,105545.8281250000,136221.2343750000,139985.2656250000,106963.0468750000,100949.5937500000,131254.4843750000,126814.1640625000,,,
0.1679999996,1,136893.8750000000,107560.6171875000,137996.6718750000,142119.1406250000,108869.1328125000,103016.3437500000,133182.6875000000,128102.5859375000,,,
0.1719999998,1,137991.3593750000,108665.8515625000,139119.7656250000,143227.9218750000,109989.3046875000,104123.8515625000,134306.4375000000,129129.0468750000,,,
0.1759999997,1,136907.5000000000,107326.1406250000,138036.5468750000,141775.5468750000,108775.6328125000,102741.3359375000,133064.5937500000,128470.9375000000,,,
0.1799999997,1,135127.0000000000,105373.4687500000,136230.5468750000,139754.8593750000,106890.7656250000,100762.8515625000,131163.9531250000,127024.5781250000,,,
0.1839999997,1,135114.2031250000,105497.7343750000,136200.6875000000,139981.5781250000,106939.0156250000,100918.2109375000,131231.7343750000,126789.9140625000,,,
0.1879999996,1,136901.9218750000,107563.0312500000,138007.3437500000,142139.0781250000,108878.1484375000,103032.2421875000,133200.1875000000,128115.7812500000,,,
0.1919999996,1,138039.1250000000,108719.9218750000,139172.8750000000,143279.0312500000,110042.6328125000,104190.5859375000,134357.0156250000,129178.1796875000,,,
0.1959999998,1,136952.8906250000,107380.0781250000,138087.1406250000,141820.5625000000,108827.5859375000,102811.9296875000,133112.7656250000,128517.9531250000,,,
0.1999999997,1,135154.6250000000,105411.7656250000,136257.3906250000,139780.1562500000,106922.5234375000,100819.6406250000,131201.4531250000,127061.2187500000,,,
0.2039999997,1,135120.7968750000,105516.1093750000,136196.3750000000,139957.2812500000,106940.5703125000,100949.0781250000,131239.4062500000,126812.8203125000,,,
0.2079999996,1,136883.5468750000,107550.3984375000,137973.0312500000,142102.0000000000,108849.6328125000,103026.7734375000,133174.8125000000,128106.9609375000,,,
0.2119999996,1,138023.0312500000,108710.2968750000,139145.2500000000,143244.6875000000,110018.0078125000,104182.9375000000,134336.8750000000,129165.6796875000,,,
0.2159999998,1,136944.4687500000,107380.7812500000,138066.9375000000,141808.7031250000,108809.8593750000,102805.4375000000,133101.3750000000,128509.6171875000,,,
0.2199999997,1,135145.5625000000,105412.9453125000,136243.1250000000,139779.5000000000,106908.4140625000,100802.2812500000,131188.3906250000,127048.8593750000,,,
0.2239999997,1,135110.7656250000,105523.6953125000,136193.0468750000,139958.2812500000,106935.7734375000,100935.9687500000,131237.7656250000,126802.1718750000,,,
0.2279999997,1,136876.7187500000,107569.2812500000,137978.5312500000,142099.9375000000,108852.3437500000,103023.4453125000,133186.5625000000,128104.4687500000,,,
0.2319999996,1,137990.3125000000,108694.6328125000,139115.0937500000,143219.7656250000,109989.3593750000,104155.3125000000,134317.9062500000,129135.9375000000,,,
0.2359999996,1,136939.9843750000,107390.3515625000,138063.0312500000,141807.1718750000,108811.0625000000,102811.9296875000,133104.7500000000,128504.6015625000,,,
0.2399999998,1,135136.7968750000,105413.8828125000,136233.2500000000,139765.0000000000,106899.8281250000,100805.4765625000,131179.4062500000,127042.1250000000,,,
0.2439999997,1,135091.2656250000,105513.8281250000,136164.4218750000,139931.8593750000,106905.6484375000,100919.6328125000,131204.0468750000,126786.4296875000,,,
0.2479999997,1,136859.7031250000,107558.5000000000,137949.8906250000,142079.9375000000,108825.3046875000,103004.8359375000,133154.6093750000,128085.1796875000,,,
0.2519999996,1,138025.8437500000,108740.9531250000,139148.4062500000,143254.0156250000,110024.4453125000,104195.3359375000,134349.4843750000,129164.3125000000,,,
0.2559999996,2,136975.9531250000,107436.7265625000,138099.9531250000,141844.1875000000,108849.2343750000,102856.4296875000,133148.2031250000,128534.0468750000,,,
0.2599999995,2,135158.4843750000,105445.2656250000,136259.9375000000,139785.7031250000,106927.4062500000,100829.8828125000,131215.4218750000,127058.2187500000,,,
0.2639999995,2,135070.9218750000,105490.1953125000,136150.2343750000,139910.2031250000,106894.7578125000,100908.8203125000,131203.3281250000,126766.8203125000,,,
0.2679999995,2,136825.7500000000,107522.4531250000,137917.2500000000,142040.5781250000,108797.9218750000,102994.2656250000,133135.7343750000,128058.8125000000,,,
0.2719999994,2,138023.7812500000,108745.9921875000,139144.4062500000,143249.2656250000,110023.9843750000,104215.9296875000,134351.9531250000,129167.4218750000,,,
0.2759999994,2,136996.3437500000,107462.6640625000,138123.5312500000,141856.3906250000,108870.2343750000,102883.9453125000,133162.3281250000,128551.7500000000,,,
0.2799999996,2,135144.4375000000,105419.9765625000,136242.4531250000,139785.5937500000,106909.4296875000,100817.9765625000,131186.1875000000,127041.1875000000,,,
0.2839999995,2,135065.3125000000,105476.2500000000,136140.3125000000,139909.9687500000,106884.6484375000,100901.4218750000,131179.8593750000,126761.9687500000,,,
0.2879999995,2,136827.6562500000,107507.8593750000,137919.2812500000,142057.3750000000,108797.0937500000,102984.2890625000,133136.3750000000,128059.8906250000,,,
