Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0040000000,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0079999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0119999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0159999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0199999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0240000000,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0279999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0319999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0359999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0399999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0440000000,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0480000000,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0519999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0559999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0599999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0639999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0680000000,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0719999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0759999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0799999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0839999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0880000000,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0919999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0959999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.0999999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1039999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1079999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1120000000,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1159999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1199999999,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1239999998,0,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1279999998,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1319999998,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1359999997,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1399999997,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1439999996,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1479999996,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1519999998,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1559999997,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1599999997,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1639999996,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1679999996,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1719999998,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1759999997,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1799999997,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1839999997,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1879999996,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1919999996,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
0.1959999998,1,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,225000.0000000000,,,
