Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,129124.2187500000,141494.8906250000,161358.0156250000,149490.7343750000,157676.0468750000,137946.3437500000,149642.2343750000,148202.9531250000,,,
0.0040000000,0,129229.1953125000,141598.2031250000,161443.6250000000,149620.1250000000,157708.5156250000,138044.8125000000,149740.5625000000,148225.8593750000,,,
0.0079999999,0,129301.4843750000,141661.5937500000,161514.2812500000,149721.2968750000,157765.0937500000,138116.5937500000,149810.8593750000,148227.3125000000,,,
0.0119999999,0,129241.3437500000,141608.0000000000,161467.6406250000,149644.1875000000,157773.3281250000,138063.6718750000,149749.4062500000,148241.5312500000,,,
0.0159999998,0,129138.9375000000,141496.9062500000,161392.3750000000,149509.0000000000,157702.5468750000,137963.4843750000,149650.5468750000,148245.6093750000,,,
0.0199999998,0,129126.6015625000,141502.5625000000,161328.7187500000,149525.5625000000,157709.6250000000,137949.5468750000,149628.5000000000,148212.8750000000,,,
0.0240000000,0,129229.4921875000,141601.9531250000,161385.8593750000,149641.4218750000,157735.6718750000,138044.4062500000,149725.8125000000,148196.4687500000,,,
0.0279999999,0,129292.9765625000,141625.6406250000,161475.9531250000,149673.3125000000,157745.5937500000,138105.7812500000,149788.9687500000,148222.1406250000,,,
0.0319999999,0,129225.2812500000,141585.6718750000,161436.7968750000,149593.0937500000,157750.3125000000,138040.1718750000,149728.5937500000,148236.4843750000,,,
0.0359999998,0,129145.3750000000,141516.5312500000,161370.0312500000,149506.8906250000,157727.7031250000,137961.9687500000,149660.6875000000,148223.2656250000,,,
0.0399999998,0,129157.8515625000,141523.5000000000,161381.5312500000,149530.5468750000,157710.1875000000,137971.6093750000,149671.5468750000,148204.3593750000,,,
0.0440000000,0,129258.5703125000,141639.1093750000,161463.3437500000,149627.8281250000,157722.6875000000,138068.1562500000,149767.6718750000,148215.4843750000,,,
0.0480000000,0,129344.0781250000,141704.0937500000,161549.0156250000,149726.0000000000,157769.6718750000,138148.7187500000,149846.0000000000,148266.8437500000,,,
0.0519999999,0,129313.6875000000,141640.5312500000,161510.3906250000,149681.8750000000,157796.5468750000,138117.8437500000,149813.7656250000,148297.4531250000,,,
0.0559999999,0,129224.1015625000,141535.4375000000,161442.3906250000,149576.3906250000,157756.1093750000,138033.5156250000,149731.5468750000,148285.6250000000,,,
0.0599999998,0,129197.7343750000,141545.3593750000,161425.9218750000,149560.7968750000,157722.6562500000,138008.8125000000,149705.9843750000,148233.9843750000,,,
0.0639999998,0,129287.6171875000,141674.3281250000,161475.2031250000,149669.2968750000,157749.9531250000,138095.2343750000,149791.8750000000,148244.9375000000,,,
0.0680000000,0,129349.5234375000,141702.5937500000,161527.7656250000,149737.7656250000,157777.9687500000,138154.7343750000,149856.8593750000,148269.6093750000,,,
0.0719999999,0,129294.3515625000,141625.5625000000,161497.5937500000,149670.6875000000,157775.5781250000,138101.6718750000,149798.8437500000,148303.6718750000,,,
0.0759999999,0,129195.6171875000,141540.2187500000,161413.6406250000,149555.3281250000,157737.5468750000,138009.8593750000,149698.7500000000,148271.1718750000,,,
0.0799999998,0,129190.5156250000,141543.8593750000,161388.6718750000,149562.8437500000,157707.0468750000,138000.8281250000,149696.0156250000,148243.8125000000,,,
0.0839999998,0,129287.2968750000,141646.5625000000,161482.5781250000,149676.2187500000,157739.6406250000,138092.1093750000,149794.9062500000,148255.0781250000,,,
0.0880000000,0,129358.5312500000,141712.8750000000,161572.8281250000,149761.3281250000,157786.0937500000,138158.3281250000,149866.0156250000,148267.7656250000,,,
0.0919999999,0,129308.4843750000,141647.1093750000,161511.2968750000,149743.4062500000,157812.1562500000,138110.0000000000,149811.8593750000,148290.4843750000,,,
0.0959999999,0,129200.1250000000,141523.1875000000,161396.5312500000,149574.5625000000,157744.7500000000,138005.6562500000,149709.4531250000,148274.8437500000,,,
0.0999999999,0,129178.3671875000,141507.3125000000,161388.2500000000,149519.0625000000,157672.0468750000,137977.9687500000,149691.0000000000,148243.1875000000,,,
0.1039999998,0,129259.3203125000,141612.5000000000,161449.7812500000,149650.0312500000,157729.9843750000,138056.2968750000,149762.0781250000,148207.4687500000,,,
0.1079999998,0,129339.1171875000,141698.8906250000,161509.7812500000,149713.8437500000,157761.9218750000,138133.7031250000,149838.2187500000,148223.5625000000,,,
0.1120000000,0,129281.7109375000,141616.7187500000,161401.5156250000,149629.8593750000,157754.5781250000,138077.4843750000,149780.7656250000,148248.1562500000,,,
0.1159999999,0,129167.0234375000,141520.6562500000,161386.8750000000,149498.2812500000,157709.3750000000,137970.1406250000,149672.3281250000,148253.2500000000,,,
0.1199999999,0,129161.3671875000,141529.7031250000,161432.8281250000,149488.0000000000,157661.5312500000,137962.9531250000,149671.8750000000,148244.0000000000,,,
0.1239999998,0,129259.3750000000,141583.7812500000,161488.6093750000,149597.8906250000,157677.8906250000,138053.3750000000,149769.5781250000,148199.3125000000,,,
0.1279999998,1,129344.5312500000,141697.8281250000,161531.6406250000,149705.7812500000,157744.6250000000,138135.3125000000,149847.6875000000,148236.4062500000,,,
