Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,149538.5312500000,146513.7031250000,168164.9218750000,109611.0078125000,137600.4062500000,164469.0312500000,155561.7656250000,150777.5781250000,,,
0.0040000000,0,149706.5781250000,146636.0312500000,168332.6718750000,109766.9765625000,137779.1718750000,164603.1093750000,155723.0625000000,150879.7968750000,,,
0.0079999999,0,150488.8437500000,147371.7968750000,169120.7031250000,110535.8906250000,138566.9843750000,165344.4687500000,156500.6406250000,151591.6093750000,,,
0.0119999999,0,150822.8281250000,147718.5468750000,169465.3125000000,110888.4609375000,138922.0625000000,165685.5781250000,156837.0156250000,151946.6250000000,,,
0.0159999998,0,150211.1250000000,147167.7031250000,168849.6093750000,110289.4765625000,138296.9375000000,165127.1562500000,156236.9843750000,151421.9531250000,,,
0.0199999998,0,149523.7343750000,146496.1093750000,168171.0156250000,109597.5937500000,137607.8750000000,164450.7656250000,155563.8281250000,150767.2812500000,,,
0.0240000000,0,149684.6875000000,146614.2343750000,168329.5937500000,109746.5156250000,137780.3750000000,164573.2031250000,155709.5781250000,150869.3125000000,,,
0.0279999999,0,150468.0000000000,147357.7343750000,169103.4531250000,110521.4296875000,138568.5156250000,165323.0156250000,156472.9687500000,151581.7343750000,,,
0.0319999999,0,150815.2968750000,147720.8593750000,169447.7968750000,110871.7812500000,138904.2187500000,165687.5312500000,156821.2656250000,151942.2187500000,,,
0.0359999998,0,150216.5468750000,147182.3750000000,168856.1093750000,110290.7343750000,138298.2031250000,165133.1250000000,156242.1093750000,151442.1250000000,,,
0.0399999998,0,149527.4062500000,146519.1406250000,168171.8125000000,109608.9453125000,137605.5468750000,164459.0781250000,155559.6406250000,150806.0625000000,,,
0.0440000000,0,149685.6093750000,146632.0625000000,168321.1875000000,109750.2109375000,137760.3125000000,164585.7343750000,155703.7500000000,150904.5312500000,,,
0.0480000000,0,150473.0781250000,147363.3437500000,169108.9843750000,110521.6484375000,138549.2031250000,165331.3593750000,156481.3281250000,151581.8437500000,,,
0.0519999999,0,150821.0312500000,147724.9843750000,169460.7343750000,110878.7578125000,138899.0937500000,165685.7812500000,156829.2968750000,151950.7343750000,,,
0.0559999999,0,150221.1875000000,147184.5781250000,168856.1875000000,110288.6171875000,138283.6093750000,165137.2812500000,156242.2031250000,151442.2656250000,,,
0.0599999998,0,149523.8906250000,146510.0781250000,168166.4531250000,109587.8046875000,137579.5781250000,164462.0312500000,155552.0312500000,150775.2031250000,,,
0.0639999998,0,149691.5781250000,146628.3125000000,168329.1250000000,109737.7968750000,137746.4531250000,164591.0468750000,155714.7343750000,150878.5468750000,,,
0.0680000000,0,150482.2500000000,147365.9218750000,169112.5312500000,110521.4062500000,138538.2031250000,165336.9062500000,156493.1875000000,151591.0156250000,,,
0.0719999999,0,150831.3125000000,147723.2187500000,169462.2812500000,110871.2421875000,138890.3593750000,165687.7187500000,156841.0625000000,151945.1250000000,,,
0.0759999999,0,150234.5468750000,147183.8750000000,168870.1562500000,110292.9296875000,138293.4531250000,165131.3281250000,156256.8281250000,151436.0156250000,,,
0.0799999998,0,149544.1093750000,146511.8281250000,168177.0468750000,109602.6406250000,137594.9531250000,164462.7187500000,155571.4687500000,150776.1093750000,,,
0.0839999998,0,149686.4062500000,146611.3906250000,168305.5312500000,109721.1093750000,137733.5781250000,164579.2187500000,155699.3281250000,150845.2812500000,,,
0.0880000000,0,150475.3750000000,147350.6093750000,169095.2500000000,110501.7421875000,138539.6875000000,165323.5781250000,156476.0468750000,151558.5625000000,,,
0.0919999999,0,150820.7187500000,147721.1250000000,169444.9531250000,110869.6875000000,138896.5468750000,165682.3281250000,156820.7031250000,151939.0937500000,,,
0.0959999999,0,150219.2812500000,147187.2031250000,168853.0937500000,110297.6015625000,138297.2968750000,165139.6562500000,156235.0468750000,151441.0000000000,,,
0.0999999999,0,149509.7031250000,146497.0156250000,168156.8281250000,109604.4062500000,137589.3437500000,164448.1093750000,155540.7812500000,150769.9062500000,,,
0.1039999998,0,149651.2500000000,146593.5312500000,168299.5468750000,109741.2031250000,137744.1093750000,164550.2812500000,155675.1406250000,150858.6093750000,,,
0.1079999998,0,150431.8750000000,147324.4062500000,169077.6875000000,110512.6875000000,138538.8437500000,165285.2500000000,156441.1250000000,151559.4531250000,,,
0.1120000000,0,150804.7500000000,147706.5156250000,169450.5625000000,110883.7734375000,138912.0468750000,165664.8593750000,156815.6093750000,151942.3125000000,,,
0.1159999999,0,150207.7187500000,147173.0781250000,168861.0625000000,110304.9765625000,138305.2031250000,165121.5312500000,156235.6718750000,151437.9687500000,,,
0.1199999999,0,149494.0468750000,146491.5468750000,168155.6406250000,109609.2656250000,137593.8281250000,164434.2187500000,155530.9218750000,150775.2031250000,,,
0.1239999998,0,149629.3906250000,146587.2812500000,168296.2500000000,109741.5234375000,137743.8125000000,164533.1562500000,155661.9218750000,150856.2812500000,,,
0.1279999998,1,150408.3281250000,147319.5156250000,169071.4531250000,110508.7968750000,138531.5000000000,165274.8125000000,156425.3750000000,151563.1562500000,,,
0.1319999998,1,150771.1250000000,147699.7031250000,169435.4375000000,110877.6015625000,138892.9843750000,165651.4843750000,156788.9218750000,151942.5468750000,,,
0.1359999997,1,150181.9531250000,147177.0156250000,168858.5781250000,110307.8203125000,138300.7031250000,165111.4218750000,156218.3593750000,151450.3593750000,,,
0.1399999997,1,149475.4531250000,146492.7031250000,168152.2343750000,109602.7734375000,137587.0468750000,164422.4687500000,155519.7343750000,150778.6875000000,,,
