Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,137953.3437500000,114576.5546875000,134464.8437500000,143681.1093750000,111876.6171875000,126832.0546875000,135974.8437500000,128023.1953125000,,,
0.0040000000,0,137739.2812500000,114186.1328125000,134273.2500000000,143223.8125000000,111587.2031250000,126421.2734375000,135667.1093750000,128092.6875000000,,,
0.0079999999,0,135444.8906250000,111634.9218750000,131964.1718750000,140587.2031250000,109150.9296875000,123837.8203125000,133210.7812500000,126248.9921875000,,,
0.0119999999,0,134247.0937500000,110456.5468750000,130740.5937500000,139429.9843750000,107943.8828125000,122662.7421875000,132012.1562500000,125047.9296875000,,,
0.0159999998,0,135802.8593750000,112282.6250000000,132296.2500000000,141326.7968750000,109632.3281250000,124517.0390625000,133723.1875000000,126155.1718750000,,,
0.0199999998,0,137970.0625000000,114597.9062500000,134493.9687500000,143680.6718750000,111894.4765625000,126846.0781250000,135988.1562500000,128046.9296875000,,,
0.0240000000,0,137750.3906250000,114198.9296875000,134284.2500000000,143238.9375000000,111598.3906250000,126426.7187500000,135666.5781250000,128103.6875000000,,,
0.0279999999,0,135459.8125000000,111656.2500000000,131973.8281250000,140603.2656250000,109165.3281250000,123848.5546875000,133211.2343750000,126264.1484375000,,,
0.0319999999,0,134251.5781250000,110461.1875000000,130740.9687500000,139420.0156250000,107945.6484375000,122654.2968750000,132009.4687500000,125053.8828125000,,,
0.0359999998,0,135763.0625000000,112233.5937500000,132259.7500000000,141286.9375000000,109593.6796875000,124458.2968750000,133683.4375000000,126110.7265625000,,,
0.0399999998,0,137922.2343750000,114555.9843750000,134428.0156250000,143641.9218750000,111840.9453125000,126801.3984375000,135939.2187500000,127996.0000000000,,,
0.0440000000,0,137780.7187500000,114250.3203125000,134303.0000000000,143252.7031250000,111624.4375000000,126471.4296875000,135703.8281250000,128130.3203125000,,,
0.0480000000,0,135511.7656250000,111721.8828125000,132022.5000000000,140640.3593750000,109217.3437500000,123916.3281250000,133278.2031250000,126313.2890625000,,,
0.0519999999,0,134275.0781250000,110490.9843750000,130761.0312500000,139443.0312500000,107972.4765625000,122692.9453125000,132024.2812500000,125077.3515625000,,,
0.0559999999,0,135778.3437500000,112253.6250000000,132260.7343750000,141307.0468750000,109604.7578125000,124488.9296875000,133682.6562500000,126130.8125000000,,,
0.0599999998,0,137970.1406250000,114604.0781250000,134477.2343750000,143695.3750000000,111892.6796875000,126859.2734375000,135998.7656250000,128039.5000000000,,,
0.0639999998,0,137826.0000000000,114288.7031250000,134356.6093750000,143307.1250000000,111679.8203125000,126526.0937500000,135757.5937500000,128165.7812500000,,,
0.0680000000,0,135549.7656250000,111754.4921875000,132064.8593750000,140683.1406250000,109264.0625000000,123964.0468750000,133321.2343750000,126346.4375000000,,,
0.0719999999,0,134293.2343750000,110504.9921875000,130780.1875000000,139453.2968750000,107994.7109375000,122717.8671875000,132050.6093750000,125099.7187500000,,,
0.0759999999,0,135778.7031250000,112251.5078125000,132262.2656250000,141309.7343750000,109610.3359375000,124496.7343750000,133717.0156250000,126137.6796875000,,,
0.0799999998,0,137945.5156250000,114579.9375000000,134452.7656250000,143668.8125000000,111874.2265625000,126848.0937500000,136014.2968750000,128022.2578125000,,,
0.0839999998,0,137810.2031250000,114282.1328125000,134336.6562500000,143295.4531250000,111669.1171875000,126530.0625000000,135785.9062500000,128158.5937500000,,,
0.0880000000,0,135553.8437500000,111766.1093750000,132069.9218750000,140686.4218750000,109275.7890625000,123979.7890625000,133366.6406250000,126356.0156250000,,,
