Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,176043.0312500000,214871.8750000000,165946.9218750000,165964.8750000000,132497.6250000000,118832.9531250000,132228.4375000000,152684.7968750000,,,
0.0040000000,0,176412.7187500000,205225.8125000000,166533.2656250000,166748.0000000000,133254.2812500000,119529.9218750000,133042.1250000000,150506.2812500000,,,
0.0079999999,0,176542.6406250000,188578.4687500000,166709.7500000000,167058.6250000000,133510.8281250000,119783.0703125000,133345.8281250000,148801.0625000000,,,
0.0119999999,0,176216.2968750000,189032.7500000000,166137.3437500000,166337.4375000000,132766.5156250000,119103.5312500000,132567.9062500000,150291.3750000000,,,
0.0159999998,0,175916.7187500000,206560.1406250000,165687.3437500000,165693.8906250000,132161.6875000000,118533.1328125000,131897.2656250000,152804.5000000000,,,
0.0199999998,0,176020.2343750000,214884.9062500000,165924.5781250000,165975.5937500000,132470.1093750000,118811.7890625000,132207.6562500000,152675.0000000000,,,
0.0240000000,0,176367.5312500000,205329.5625000000,166485.0312500000,166724.0156250000,133205.4687500000,119498.6484375000,132998.6718750000,150488.1406250000,,,
0.0279999999,0,176520.2968750000,188644.1562500000,166686.8750000000,167040.1406250000,133489.8593750000,119775.1875000000,133322.5937500000,148788.6718750000,,,
0.0319999999,0,176199.1406250000,188980.4218750000,166120.7812500000,166309.9687500000,132754.7812500000,119106.5625000000,132550.5781250000,150269.9531250000,,,
0.0359999998,0,175897.5000000000,206483.5625000000,165665.5625000000,165651.4062500000,132145.5156250000,118532.0078125000,131871.4218750000,152788.1406250000,,,
0.0399999998,0,176010.9531250000,214894.1093750000,165914.9531250000,165944.9687500000,132465.6250000000,118802.4531250000,132191.1875000000,152678.4687500000,,,
0.0440000000,0,176394.8281250000,205435.8281250000,166514.8593750000,166725.6562500000,133236.3125000000,119514.9296875000,133020.9062500000,150528.6250000000,,,
0.0480000000,0,176545.4375000000,188735.3593750000,166715.7031250000,167034.8593750000,133517.8593750000,119792.9453125000,133340.5468750000,148811.7187500000,,,
0.0519999999,0,176221.8593750000,188944.9687500000,166146.0468750000,166314.9062500000,132777.7343750000,119121.1875000000,132562.6718750000,150274.7031250000,,,
0.0559999999,0,175907.5000000000,206422.4375000000,165678.2187500000,165650.0625000000,132153.8437500000,118522.1093750000,131874.3906250000,152790.3906250000,,,
0.0599999998,0,176029.5156250000,214910.3125000000,165931.4531250000,165934.2343750000,132478.1875000000,118807.9843750000,132200.7343750000,152711.0000000000,,,
0.0639999998,0,176400.8593750000,205520.2968750000,166518.6093750000,166715.8281250000,133240.3906250000,119522.8984375000,133023.5312500000,150553.3750000000,,,
0.0680000000,0,176559.9531250000,188815.3125000000,166730.5625000000,167058.8125000000,133534.2187500000,119796.7265625000,133358.5156250000,148825.3593750000,,,
0.0719999999,0,176252.5937500000,188912.6406250000,166175.0781250000,166360.0468750000,132809.2187500000,119142.8046875000,132596.1406250000,150289.5312500000,,,
0.0759999999,0,175926.5468750000,206370.5625000000,165692.7031250000,165683.0781250000,132170.2656250000,118547.4296875000,131898.1562500000,152808.0937500000,,,
0.0799999998,0,176027.2656250000,214927.8281250000,165928.4687500000,165960.5000000000,132476.1250000000,118806.9921875000,132210.4531250000,152714.6250000000,,,
0.0839999998,0,176395.6093750000,205620.1250000000,166509.7031250000,166740.2500000000,133230.1875000000,119512.0859375000,133020.9531250000,150558.2343750000,,,
0.0880000000,0,176552.0312500000,188896.8281250000,166718.3906250000,167060.9843750000,133519.8125000000,119802.5468750000,133350.6250000000,148821.4218750000,,,
0.0919999999,0,176208.0937500000,188842.9062500000,166133.2656250000,166329.7343750000,132765.3906250000,119109.5156250000,132563.9843750000,150228.5156250000,,,
0.0959999999,0,175888.9843750000,206265.3281250000,165655.7656250000,165660.9218750000,132127.3437500000,118512.6171875000,131859.1875000000,152762.5468750000,,,
0.0999999999,0,176002.3750000000,214929.7500000000,165899.3125000000,165938.0781250000,132439.1250000000,118779.8203125000,132171.0468750000,152709.0156250000,,,
0.1039999998,0,176373.6406250000,205793.4843750000,166487.2031250000,166718.8593750000,133200.0937500000,119483.2031250000,132988.1718750000,150562.8125000000,,,
0.1079999998,0,176530.7968750000,188991.2656250000,166698.9375000000,167048.7812500000,133498.0625000000,119780.2578125000,133324.2812500000,148798.2812500000,,,
0.1120000000,0,176214.9843750000,188787.6250000000,166139.6093750000,166337.0468750000,132770.4843750000,119114.4218750000,132557.9062500000,150213.2812500000,,,
0.1159999999,0,175906.0781250000,206190.9531250000,165672.7187500000,165666.7187500000,132144.7812500000,118515.1093750000,131863.3906250000,152769.6406250000,,,
0.1199999999,0,176002.2656250000,214927.9375000000,165901.3281250000,165925.6093750000,132443.7968750000,118784.1640625000,132165.5937500000,152711.5625000000,,,
0.1239999998,0,176371.9218750000,205862.5937500000,166482.7500000000,166701.0781250000,133198.9531250000,119501.8984375000,132977.5625000000,150574.0781250000,,,
0.1279999998,1,176521.5625000000,189054.0781250000,166685.9218750000,167028.7656250000,133489.7812500000,119788.4921875000,133306.7968750000,148793.0937500000,,,
0.1319999998,1,176205.3281250000,188734.5000000000,166125.7968750000,166316.1093750000,132763.6250000000,119122.1796875000,132550.8437500000,150196.8593750000,,,
0.1359999997,1,175877.5312500000,206109.8281250000,165642.5468750000,165626.8281250000,132116.2187500000,118506.4765625000,131848.2656250000,152740.3906250000,,,
0.1399999997,1,175961.2500000000,214912.1875000000,165859.1406250000,165881.2187500000,132400.0000000000,118743.8515625000,132135.1250000000,152690.2343750000,,,
0.1439999996,1,176307.3906250000,205843.8593750000,166419.7968750000,166644.4062500000,133134.7031250000,119435.7265625000,132923.5625000000,150521.2968750000,,,
0.1479999996,1,176459.4375000000,189047.5937500000,166628.5781250000,166973.6718750000,133431.0625000000,119713.9765625000,133255.3593750000,148730.2812500000,,,
0.1519999998,1,176150.2343750000,188645.5781250000,166076.8281250000,166258.8750000000,132714.2187500000,119056.0859375000,132501.8750000000,150125.5625000000,,,
0.1559999997,1,175827.7031250000,206014.4218750000,165590.5937500000,165562.6718750000,132068.9531250000,118449.9609375000,131796.4687500000,152683.7187500000,,,
0.1599999997,1,175941.1406250000,214890.7812500000,165836.4531250000,165844.1718750000,132383.7500000000,118719.1171875000,132113.5156250000,152660.3125000000,,,
0.1639999996,1,176324.1250000000,205873.4062500000,166436.4062500000,166641.8281250000,133156.7500000000,119433.5546875000,132941.9062500000,150535.3750000000,,,
0.1679999996,1,176480.3906250000,189091.3593750000,166648.2968750000,166982.3437500000,133455.7656250000,119728.2187500000,133282.0468750000,148753.7812500000,,,
0.1719999998,1,176186.4218750000,188599.6406250000,166114.6250000000,166300.0937500000,132755.3906250000,119085.9140625000,132548.4375000000,150146.4375000000,,,
0.1759999997,1,175878.2031250000,205964.1718750000,165642.9062500000,165625.9218750000,132120.6718750000,118481.4765625000,131850.0625000000,152734.8750000000,,,
0.1799999997,1,175963.5625000000,214917.9531250000,165859.2187500000,165880.1718750000,132402.6250000000,118716.9453125000,132132.5000000000,152699.2031250000,,,
0.1839999997,1,176334.5000000000,205975.7031250000,166444.2656250000,166660.7656250000,133161.6718750000,119433.0468750000,132944.3281250000,150566.4687500000,,,
0.1879999996,1,176503.4375000000,189193.4531250000,166671.2500000000,167009.0000000000,133476.8281250000,119746.4843750000,133300.0156250000,148788.0000000000,,,
0.1919999996,1,176196.9687500000,188578.7343750000,166127.1718750000,166318.4687500000,132768.3437500000,119095.9453125000,132555.4062500000,150149.5781250000,,,
0.1959999998,1,175856.1562500000,205880.7031250000,165623.9687500000,165623.7968750000,132105.1718750000,118463.6093750000,131829.2031250000,152693.5625000000,,,
0.1999999997,1,175972.6718750000,214923.4531250000,165869.4375000000,165906.7968750000,132417.8593750000,118724.4609375000,132141.8593750000,152708.5000000000,,,
0.2039999997,1,176373.5625000000,206121.0312500000,166488.6562500000,166715.0312500000,133208.4218750000,119462.9765625000,132989.0156250000,150615.1718750000,,,
0.2079999996,1,176536.2968750000,189314.7343750000,166707.8750000000,167062.8125000000,133518.4843750000,119771.2734375000,133340.9218750000,148820.4531250000,,,
0.2119999996,1,176218.3750000000,188533.7656250000,166153.5625000000,166357.1718750000,132802.8593750000,119118.9296875000,132593.3593750000,150142.7031250000,,,
