Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,156310.6875000000,154154.1718750000,175903.6875000000,83460.5937500000,139636.3281250000,174059.3750000000,164051.3750000000,158878.1562500000,,,
0.0040000000,0,155801.7343750000,153672.9687500000,175411.0781250000,82949.5781250000,139122.0156250000,173582.1562500000,163572.7187500000,158462.2812500000,,,
0.0079999999,0,155246.9218750000,153126.0156250000,174861.1093750000,82377.4609375000,138568.7343750000,173040.8281250000,163030.7500000000,157930.6875000000,,,
0.0119999999,0,155389.5156250000,153247.7968750000,175007.4062500000,82512.5937500000,138726.5000000000,173162.2031250000,163157.2968750000,157984.7343750000,,,
0.0159999998,0,156021.3281250000,153841.4531250000,175624.9062500000,83155.6796875000,139369.4531250000,173772.0000000000,163765.1875000000,158554.1875000000,,,
0.0199999998,0,156263.4218750000,154102.0000000000,175871.7187500000,83409.3125000000,139612.1875000000,174027.2656250000,164014.0781250000,158826.5468750000,,,
0.0240000000,0,155761.7968750000,153671.1562500000,175381.6562500000,82924.9843750000,139114.3437500000,173564.8593750000,163542.0781250000,158424.8593750000,,,
0.0279999999,0,155217.1562500000,153146.8281250000,174841.6406250000,82386.5859375000,138576.5625000000,173032.3125000000,163009.3906250000,157920.1250000000,,,
0.0319999999,0,155369.6875000000,153253.0156250000,174987.5625000000,82536.7578125000,138731.7031250000,173156.5781250000,163142.2500000000,158013.1875000000,,,
0.0359999998,0,156008.5937500000,153843.5156250000,175625.6562500000,83168.2890625000,139375.5937500000,173763.8750000000,163761.2500000000,158579.6718750000,,,
0.0399999998,0,156273.6718750000,154114.5468750000,175903.2656250000,83427.7656250000,139653.0156250000,174033.2187500000,164031.2187500000,158889.9218750000,,,
0.0440000000,0,155770.0625000000,153636.5781250000,175414.4843750000,82939.8671875000,139131.6718750000,173557.5937500000,163553.9062500000,158446.5000000000,,,
0.0480000000,0,155219.3437500000,153138.2187500000,174859.2343750000,82387.3593750000,138562.2187500000,173020.0000000000,163011.1406250000,157928.5937500000,,,
0.0519999999,0,155374.1093750000,153285.4843750000,174999.3593750000,82542.5000000000,138724.2968750000,173150.9375000000,163146.4375000000,158024.5625000000,,,
0.0559999999,0,156014.0937500000,153865.8593750000,175628.8750000000,83190.0937500000,139385.0000000000,173763.2812500000,163764.2500000000,158573.7500000000,,,
0.0599999998,0,156269.7343750000,154100.5468750000,175886.3125000000,83447.2343750000,139639.9218750000,174029.8750000000,164021.7968750000,158836.8125000000,,,
