Time:250Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Event Id,Event Date,Event Duration
0.0000000000,0,205153.2656250000,193861.8593750000,207483.9375000000,192205.0000000000,191224.5000000000,167010.7968750000,177777.4843750000,-26713.5976562500,,,
0.0040000000,0,205152.2187500000,193872.0468750000,207485.6093750000,192197.1406250000,191227.8750000000,167016.4843750000,177783.1718750000,-26705.9550781250,,,
0.0079999999,0,205118.9843750000,193867.2500000000,207457.1406250000,192160.4062500000,191191.9375000000,166981.4843750000,177743.2500000000,-26733.4746093750,,,
0.0119999999,0,205111.0781250000,193863.0468750000,207453.5468750000,192151.0937500000,191181.7656250000,166969.7031250000,177732.6093750000,-26745.1406250000,,,
0.0159999998,0,205138.1562500000,193866.3125000000,207478.1250000000,192180.8437500000,191209.6875000000,166990.8125000000,177763.6093750000,-26727.1171875000,,,
0.0199999998,0,205167.4062500000,193871.8125000000,207506.6562500000,192212.5937500000,191244.7968750000,167013.9843750000,177802.6875000000,-26704.2109375000,,,
0.0240000000,0,205166.6250000000,193878.2500000000,207506.4687500000,192208.0156250000,191246.8906250000,167020.0468750000,177808.8125000000,-26700.4023437500,,,
0.0279999999,0,205142.0468750000,193884.6562500000,207481.9375000000,192183.2500000000,191213.4531250000,166995.7500000000,177770.5937500000,-26719.1230468750,,,
0.0319999999,0,205111.0937500000,193861.1406250000,207446.9531250000,192162.2187500000,191174.1562500000,166960.2968750000,177726.2812500000,-26753.5097656250,,,
0.0359999998,0,205117.2968750000,193848.5312500000,207448.0000000000,192167.4531250000,191181.5312500000,166967.6093750000,177734.7343750000,-26755.3339843750,,,
0.0399999998,0,205134.8437500000,193847.9062500000,207463.7500000000,192186.8750000000,191203.7656250000,166989.0468750000,177758.3593750000,-26739.5351562500,,,
0.0440000000,0,205134.2968750000,193853.4843750000,207466.7812500000,192187.6250000000,191206.5468750000,166992.9687500000,177764.8750000000,-26733.5000000000,,,
0.0480000000,0,205116.6250000000,193858.0312500000,207454.8906250000,192169.3281250000,191185.0468750000,166974.8906250000,177742.6718750000,-26748.0644531250,,,
0.0519999999,0,205099.4375000000,193846.8437500000,207440.4375000000,192152.1093750000,191165.5625000000,166949.9062500000,177722.0468750000,-26770.2207031250,,,
0.0559999999,0,205135.2187500000,193860.9218750000,207472.6250000000,192187.8906250000,191202.3437500000,166977.9375000000,177757.8437500000,-26743.8535156250,,,
0.0599999998,0,205151.7031250000,193858.6718750000,207484.1875000000,192193.7968750000,191223.7187500000,166998.8906250000,177779.4375000000,-26729.0488281250,,,
0.0639999998,0,205130.8750000000,193849.0937500000,207465.7812500000,192164.5000000000,191206.3906250000,166984.5937500000,177762.7343750000,-26741.8144531250,,,
0.0680000000,0,205119.8750000000,193865.5156250000,207462.4375000000,192135.5937500000,191192.2500000000,166966.8906250000,177748.0781250000,-26749.2988281250,,,
0.0719999999,0,205100.9843750000,193856.1718750000,207439.1562500000,192130.3593750000,191166.2343750000,166941.4062500000,177716.1718750000,-26771.1855468750,,,
0.0759999999,0,205125.1250000000,193856.7031250000,207456.3750000000,192157.8750000000,191190.7812500000,166964.9531250000,177739.9062500000,-26753.6699218750,,,
0.0799999998,0,205151.6875000000,193860.8750000000,207481.6093750000,192179.3906250000,191222.8593750000,166991.0312500000,177776.1875000000,-26731.3281250000,,,
0.0839999998,0,205153.2968750000,193865.4531250000,207487.0312500000,192188.4062500000,191227.2656250000,166998.2656250000,177784.3750000000,-26727.8417968750,,,
0.0880000000,0,205139.1562500000,193873.0781250000,207475.0625000000,192181.0781250000,191207.9687500000,166979.2343750000,177760.2812500000,-26739.2402343750,,,
0.0919999999,0,205108.5000000000,193854.7031250000,207443.0625000000,192146.2968750000,191171.8750000000,166941.9531250000,177722.7656250000,-26771.5605468750,,,
0.0959999999,0,205124.4531250000,193847.9375000000,207458.0312500000,192158.5000000000,191192.1562500000,166957.6406250000,177747.3593750000,-26764.9082031250,,,
0.0999999999,0,205160.5000000000,193860.2812500000,207494.9062500000,192194.2500000000,191237.2187500000,167000.1562500000,177796.7656250000,-26731.2734375000,,,
0.1039999998,0,205163.8281250000,193869.2656250000,207501.9218750000,192195.0781250000,191246.3281250000,167012.9687500000,177814.1718750000,-26721.7792968750,,,
0.1079999998,0,205153.0156250000,193882.2500000000,207495.8281250000,192181.3281250000,191231.5312500000,167002.6406250000,177806.8593750000,-26727.6269531250,,,
0.1120000000,0,205134.0625000000,193866.2343750000,207477.6406250000,192150.6875000000,191206.7656250000,166966.0000000000,177782.1562500000,-26754.2070312500,,,
0.1159999999,0,205137.9531250000,193846.9218750000,207472.2500000000,192161.8437500000,191207.4062500000,166962.3906250000,177776.9218750000,-26760.0546875000,,,
0.1199999999,0,205155.3281250000,193843.3593750000,207491.6406250000,192179.7343750000,191234.5312500000,167000.0937500000,177816.4218750000,-26741.8144531250,,,
0.1239999998,0,205164.9062500000,193856.3593750000,207507.8906250000,192188.5156250000,191255.1250000000,167030.4843750000,177851.5312500000,-26724.1132812500,,,
0.1279999998,1,205158.8125000000,193877.1562500000,207505.0000000000,192184.1718750000,191246.8437500000,167021.6875000000,177844.4843750000,-26723.0664062500,,,
0.1319999998,1,205149.5625000000,193881.1718750000,207493.5156250000,192174.7500000000,191231.4218750000,167020.7968750000,177832.5156250000,-26732.6425781250,,,
0.1359999997,1,205171.3125000000,193883.0781250000,207509.9531250000,192195.9687500000,191253.8906250000,167050.0468750000,177860.2812500000,-26717.5136718750,,,
0.1399999997,1,205187.3750000000,193875.6250000000,207522.9375000000,192225.1718750000,191277.9218750000,167075.5468750000,177886.1093750000,-26700.9648437500,,,
0.1439999996,1,205203.7187500000,193896.3593750000,207544.1875000000,192225.7968750000,191300.6250000000,167099.1250000000,177915.0781250000,-26676.7714843750,,,
0.1479999996,1,205189.9062500000,193911.2343750000,207534.4218750000,192204.0468750000,191282.9687500000,167095.8750000000,177902.3437500000,-26682.0019531250,,,
0.1519999998,1,205171.4687500000,193911.9687500000,207514.7031250000,192185.1250000000,191260.3281250000,167093.5781250000,177878.6562500000,-26695.3867187500,,,
0.1559999997,1,205196.5312500000,193917.8593750000,207535.7656250000,192224.9375000000,191284.6250000000,167115.3750000000,177900.5156250000,-26677.8183593750,,,
0.1599999997,1,205223.0781250000,193917.8906250000,207564.6562500000,192249.1250000000,191322.7812500000,167153.0937500000,177944.5781250000,-26651.0761718750,,,
0.1639999996,1,205210.8281250000,193914.9687500000,207555.1875000000,192233.1718750000,191315.5312500000,167153.5156250000,177936.1875000000,-26654.0273437500,,,
0.1679999996,1,205196.9375000000,193930.4375000000,207545.6406250000,192215.3906250000,191298.8750000000,167154.1875000000,177918.6406250000,-26657.2714843750,,,
0.1719999998,1,205179.1250000000,193925.8593750000,207525.6562500000,192211.7656250000,191274.7656250000,167136.7343750000,177889.5937500000,-26674.9746093750,,,
0.1759999997,1,205184.7343750000,193911.8906250000,207522.4375000000,192222.5468750000,191275.9375000000,167144.3750000000,177886.0000000000,-26679.2402343750,,,
0.1799999997,1,205202.2968750000,193908.8281250000,207538.6562500000,192218.7343750000,191301.9843750000,167184.0937500000,177917.8906250000,-26661.7519531250,,,
0.1839999997,1,205214.4218750000,193926.0937500000,207554.8906250000,192212.0312500000,191321.3281250000,167203.6718750000,177935.0312500000,-26643.7265625000,,,
0.1879999996,1,205202.1093750000,193941.1250000000,207547.3750000000,192201.0625000000,191305.2343750000,167190.0000000000,177912.4218750000,-26651.8808593750,,,
0.1919999996,1,205193.7968750000,193945.4062500000,207537.0468750000,192219.6562500000,191286.4062500000,167180.4531250000,177885.4062500000,-26662.8242187500,,,
0.1959999998,1,205218.5781250000,193946.6406250000,207556.2343750000,192262.3437500000,191309.0156250000,167205.8750000000,177903.3906250000,-26646.6777343750,,,
0.1999999997,1,205236.2500000000,193942.4062500000,207570.3906250000,192259.8906250000,191331.9531250000,167241.3906250000,177927.2343750000,-26628.9472656250,,,
0.2039999997,1,205229.1406250000,193937.0937500000,207565.0468750000,192243.7656250000,191328.8593750000,167249.6250000000,177923.3437500000,-26627.6601562500,,,
0.2079999996,1,205186.7343750000,193924.9687500000,207522.6406250000,192198.7812500000,191279.2343750000,167207.2500000000,177868.0937500000,-26663.6289062500,,,
0.2119999996,1,205170.8906250000,193925.0000000000,207502.2343750000,192221.0468750000,191253.5781250000,167197.9843750000,177836.7656250000,-26680.2578125000,,,
0.2159999998,1,205211.0937500000,193943.4218750000,207537.6093750000,192258.0000000000,191292.0937500000,167242.8125000000,177868.1406250000,-26648.1796875000,,,
0.2199999997,1,205240.2187500000,193954.3125000000,207563.2812500000,192260.9062500000,191325.5312500000,167285.2187500000,177893.9687500000,-26618.7011718750,,,
0.2239999997,1,205225.2343750000,193942.1406250000,207552.6406250000,192219.3593750000,191315.5781250000,167276.1718750000,177876.0468750000,-26625.3261718750,,,
0.2279999997,1,205192.9843750000,193929.1093750000,207526.5937500000,192171.7968750000,191278.7031250000,167236.1562500000,177828.6250000000,-26653.5429687500,,,
0.2319999996,1,205183.0156250000,193933.7187500000,207517.3437500000,192186.1718750000,191263.3593750000,167233.4218750000,177801.9218750000,-26660.6523437500,,,
0.2359999996,1,205229.6250000000,193958.5781250000,207555.4531250000,192256.2343750000,191303.2968750000,167268.5781250000,177830.1562500000,-26622.7519531250,,,
0.2399999998,1,205258.0312500000,193964.4218750000,207578.7656250000,192280.3750000000,191334.0937500000,167291.5156250000,177855.6406250000,-26598.4785156250,,,
0.2439999997,1,205254.9531250000,193967.8593750000,207581.9218750000,192255.0312500000,191340.8437500000,167304.1562500000,177860.7656250000,-26592.9804687500,,,
0.2479999997,1,205231.3750000000,193972.7187500000,207560.6875000000,192231.8593750000,191312.2656250000,167285.6250000000,177831.3906250000,-26609.2343750000,,,
0.2519999996,1,205222.5156250000,193978.4062500000,207547.0312500000,192254.4062500000,191293.1562500000,167275.4531250000,177813.2031250000,-26618.9433593750,,,
0.2559999996,2,205245.2968750000,193983.7968750000,207563.8125000000,192292.9218750000,191314.8906250000,167294.5000000000,177829.1093750000,-26604.9414062500,,,
0.2599999995,2,205271.2031250000,193984.6562500000,207587.2031250000,192305.4843750000,191346.7500000000,167321.3125000000,177855.0312500000,-26584.8515625000,,,
0.2639999995,2,205266.6718750000,193982.5625000000,207583.2968750000,192296.5156250000,191343.7968750000,167324.5625000000,177848.3437500000,-26584.6640625000,,,
0.2679999995,2,205248.6406250000,193991.3593750000,207568.2187500000,192256.8593750000,191319.0156250000,167304.8437500000,177819.2968750000,-26597.0292968750,,,
0.2719999994,2,205229.6875000000,193975.2656250000,207550.5937500000,192246.1718750000,191294.7187500000,167278.8593750000,177793.3593750000,-26623.2343750000,,,
0.2759999994,2,205244.5468750000,193964.5625000000,207560.0312500000,192266.0000000000,191308.3750000000,167293.9531250000,177801.8593750000,-26619.2109375000,,,
0.2799999996,2,205277.5312500000,193970.3593750000,207591.5000000000,192298.4062500000,191349.1718750000,167334.7343750000,177842.8437500000,-26588.5000000000,,,
0.2839999995,2,205266.4062500000,193966.1406250000,207580.9062500000,192291.2343750000,191340.3906250000,167325.6406250000,177828.8750000000,-26592.4707031250,,,
0.2879999995,2,205241.2187500000,193968.6718750000,207558.8593750000,192278.8437500000,191308.5312500000,167286.9375000000,177789.9843750000,-26614.9472656250,,,
0.2919999994,2,205228.8750000000,193966.4687500000,207547.6406250000,192257.9843750000,191290.1093750000,167263.4687500000,177770.5312500000,-26632.4609375000,,,
0.2959999994,2,205248.5312500000,193963.6718750000,207561.6718750000,192273.1562500000,191308.0781250000,167278.6093750000,177787.7031250000,-26622.4843750000,,,
0.2999999996,2,205289.4687500000,193980.8125000000,207600.7031250000,192311.0312500000,191354.8281250000,167326.8906250000,177836.8593750000,-26583.9941406250,,,
0.3039999995,2,205296.8906250000,193993.3750000000,207610.4375000000,192328.2500000000,191364.9687500000,167341.5156250000,177846.0937500000,-26570.6367187500,,,
0.3079999995,2,205268.7031250000,193994.0468750000,207585.3906250000,192300.2031250000,191331.1406250000,167315.5312500000,177807.6250000000,-26594.3476562500,,,
0.3119999995,2,205240.6250000000,193979.3437500000,207559.9062500000,192255.8281250000,191298.6875000000,167279.6875000000,177777.3281250000,-26626.5605468750,,,
0.3159999994,2,205262.9687500000,193983.8750000000,207576.7500000000,192285.2812500000,191319.2656250000,167290.5312500000,177798.1406250000,-26615.2148437500,,,
0.3199999994,2,205284.4531250000,193983.5000000000,207589.8906250000,192335.6875000000,191341.8125000000,167310.6406250000,177817.3906250000,-26598.5058593750,,,
0.3239999996,2,205269.7031250000,193969.5468750000,207580.3906250000,192326.8125000000,191333.0781250000,167299.8906250000,177808.1875000000,-26609.9843750000,,,
0.3279999995,2,205228.6406250000,193954.9531250000,207546.6250000000,192243.2812500000,191291.4375000000,167258.4531250000,177770.6406250000,-26644.1562500000,,,
0.3319999995,2,205207.5468750000,193947.9531250000,207523.5312500000,192216.6250000000,191259.8281250000,167231.5781250000,177734.4531250000,-26668.9941406250,,,
0.3359999994,2,205232.6093750000,193950.8593750000,207544.7812500000,192272.5937500000,191281.3906250000,167248.1250000000,177750.7343750000,-26657.1113281250,,,
0.3399999994,2,205245.7187500000,193943.3437500000,207555.4218750000,192293.5156250000,191302.3125000000,167265.7500000000,177779.0156250000,-26647.3203125000,,,
0.3439999996,2,205226.0625000000,193929.5625000000,207539.5781250000,192248.6718750000,191290.7812500000,167254.5781250000,177773.9687500000,-26659.7402343750,,,
0.3479999995,2,205211.5156250000,193942.5468750000,207530.6718750000,192228.5625000000,191271.8437500000,167230.9218750000,177752.1406250000,-26670.8710937500,,,
